topK,shrink,feature_weighting,normalize,tversky_alpha,tversky_beta,iteration,RECALL,MAP
5,19.89489579786628,TF-IDF,False,0.18609477898494797,2.371453616880083,487,0.04269168529691227,0.04269168529691227
6,21.051079688230256,TF-IDF,False,0.21442709519827943,2.3224663724318013,488,0.042470282895740764,0.042470282895740764
27,20.499345146829423,TF-IDF,False,0.13978071295741037,2.3151646736087717,489,0.039297344383897474,0.039297344383897474
4,18.116099067091973,TF-IDF,False,0.19871477120285447,2.2832697376469175,490,0.04281506757606462,0.04281506757606462
4,21.340612843112005,TF-IDF,True,0.2072754699609513,2.368455149780671,491,0.042828516743778355,0.042828516743778355
3,21.390877158148317,TF-IDF,False,0.19477524984449426,2.387294150596927,492,0.04254944397784145,0.04254944397784145
11,22.057097988496537,TF-IDF,False,0.2049322011291043,2.3708561671487307,493,0.04125002873994465,0.04125002873994465
4,21.34179201992134,TF-IDF,False,0.19158160284252077,2.3916006840357062,494,0.042785844122645675,0.042785844122645675
5,19.127667572261572,TF-IDF,False,0.20756053814219994,2.3479402555776705,495,0.04270924033221852,0.04270924033221852
4,19.65444964053234,TF-IDF,False,0.2135908089953398,2.335509857626917,496,0.04281213159333655,0.04281213159333655
3,20.871824283719537,TF-IDF,True,0.19951089927173585,2.325159111930219,497,0.042556846486309,0.042556846486309
5,22.201082689722007,TF-IDF,True,0.20503482677460624,2.355544613706662,498,0.04270242840146683,0.04270242840146683
4,21.519899419966727,TF-IDF,True,0.183988307788595,2.3958022535967247,499,0.04274859151722869,0.04274859151722869
