topK,shrink,feature_weighting,normalize,tversky_alpha,tversky_beta,iteration,RECALL,MAP
4,24.263996932681763,none,False,0.30609067631234893,1.6560799006512374,243,0.11850650585146748,0.02793883897719341
3,23.050241343553598,none,False,0.32069229587139253,1.6079462301305165,244,0.11702281483041965,0.02765066292968788
6,23.444983628584346,none,False,0.1717890577371359,1.6601025491053867,245,0.11839381560067672,0.028071677444301096
5,23.939603341468857,none,False,0.29723549851611625,1.727826653622943,246,0.11859083025821755,0.028004159536423826
5,21.464946212187517,none,False,0.3365581365922268,1.7376042313034616,247,0.11850420431780503,0.027993040243817095
6,23.338297796888284,none,True,0.2612765633728026,1.8191766205754416,248,0.11836712369745084,0.028074929474591937
6,20.613082495739082,none,False,0.23592770342500993,1.767349728027248,249,0.11830893177828648,0.028103025370863313
4,22.269170503160897,none,False,0.3057268832737168,1.712324159667122,250,0.11840301425511324,0.027985393516232443
7,24.921094102093775,none,False,0.28535270432877324,1.6194523462793964,251,0.11802537031226687,0.02780658098492354
5,22.701304179082644,none,False,0.3529848630021646,1.7319186736666992,252,0.11855522153720356,0.027941031755172416
5,23.788079816442767,BM25,False,0.36197861987954333,1.7373450382478894,253,0.1082185233691834,0.025605004470112772
