,topK,shrink,feature_weighting,normalize,result
251,5,19.41110524891504,none,False,0.026465481858104028
252,6,19.743692289030296,none,False,0.02641365391084582
253,3,13.775293312702969,none,False,0.025930648568649173
254,4,19.115449145544396,none,False,0.02650140273801241
255,4,19.118893620400154,none,False,0.02650140273801241
256,6,19.262689784578253,none,False,0.02641365391084582
257,15,20.422873853851783,none,False,0.02555611774772058
258,27,19.972630335150342,none,False,0.025165372482018646
259,3,19.04623105148807,none,False,0.02591383650903301
260,4,7.240885445082359,none,False,0.0263281035749932
261,6,19.52777016075781,none,False,0.02641365391084582
262,2,18.69154654363793,none,False,0.025169512364570705
263,5,20.07089791222641,none,False,0.02646891442978123
264,3,19.167183096095638,none,False,0.02591383650903301
265,4,19.654205411175226,none,False,0.02650140273801241
266,5,20.661804741087533,none,False,0.02646891442978123
267,4,19.811327337263947,none,False,0.02650140273801241
268,4,19.833635677589484,BM25,False,0.02400010466829715
269,7,20.34538984760458,none,False,0.02630188508060776
270,2,19.57225094401213,none,False,0.025155991185923376
271,5,20.774692703723368,none,False,0.02646891442978123
272,3,20.10370976621768,none,False,0.025935010128599924
273,6,19.293877747024474,none,False,0.02641365391084582
274,3,19.692464319004166,none,False,0.02591383650903301
275,4,18.855790356005816,none,False,0.026496351007191842
276,5,20.17953595124058,none,False,0.02646891442978123
277,2,19.287742457186454,none,False,0.025155991185923376
278,7,19.667715451345124,none,False,0.02628804166986559
279,3,20.968627199944446,none,False,0.025935010128599924
280,5,18.898049626311362,none,False,0.02643883143559145
281,4,19.864963789964676,none,False,0.02650140273801241
282,19,20.346385983546448,none,False,0.025355150045889042
283,4,19.849189941526888,none,False,0.02650140273801241
284,5,21.25915775490016,none,False,0.026492475080717528
285,6,20.59887896520367,none,False,0.026434255054244092
286,2,19.999881271561396,none,False,0.025155991185923376
287,4,19.739846947247223,none,False,0.02650140273801241
288,4,19.83607947739275,none,False,0.02650140273801241
289,4,19.816383020710052,none,False,0.02650140273801241
290,4,20.454912339767368,none,False,0.026479943451694875
291,3,19.879135019415884,none,False,0.02591383650903301
292,3,19.976364578073063,none,False,0.02591383650903301
293,6,20.907810573765,none,False,0.026434255054244092
294,4,19.639273654311356,none,False,0.02650140273801241
295,4,20.374567518032713,none,False,0.026479943451694875
296,6,19.3958322183738,none,False,0.02641365391084582
297,5,19.959736141480764,none,False,0.026465481858104028
298,2,20.73631550449583,none,False,0.02518595534274479
299,3,19.507921533613526,BM25,False,0.023560215580127046
