,topK,shrink,feature_weighting,normalize,result
178,5,19.344257928734855,TF-IDF,True,0.026247247315189064
179,7,20.29004992097747,BM25,True,0.0227848063225133
180,6,19.808987644624423,TF-IDF,True,0.0263499559387598
181,6,19.670595435077505,TF-IDF,True,0.0263499559387598
182,5,19.764096112464735,TF-IDF,True,0.026247247315189064
183,8,20.174551266962272,TF-IDF,True,0.02607153483945931
184,6,21.031048352232933,TF-IDF,True,0.02634698614721883
185,4,20.849469421387223,TF-IDF,True,0.026116074856571928
186,3,22.29896029268065,TF-IDF,True,0.025717447473882646
187,7,21.307367405191496,TF-IDF,True,0.026140947289227695
188,6,19.527633088713003,none,True,0.026204815518697182
189,4,20.46697094778851,TF-IDF,True,0.026116074856571928
190,5,19.899034501779035,TF-IDF,True,0.026247247315189064
191,6,18.20493428312194,TF-IDF,True,0.026342871403340757
192,7,19.42890780206053,TF-IDF,True,0.02613474146473405
193,6,21.144435595808652,TF-IDF,True,0.02634698614721883
194,8,21.816341626252722,TF-IDF,True,0.026069411764167612
195,7,21.38250353545011,TF-IDF,True,0.026140947289227695
196,5,20.73267928184837,TF-IDF,True,0.026249846882621043
197,6,20.098205641466546,TF-IDF,True,0.02634343131017228
198,6,22.912662895812737,TF-IDF,True,0.026349673700010026
199,8,23.53994437186402,TF-IDF,True,0.02607141714475799
200,20,22.38226679954761,TF-IDF,True,0.02520902007620172
201,6,22.682709302479896,TF-IDF,True,0.026349673700010026
202,4,23.086671300740164,TF-IDF,True,0.026127002181122273
203,27,24.46224474128195,TF-IDF,True,0.025179603256874707
204,7,21.148331908937323,TF-IDF,True,0.026140947289227695
205,23,22.830321391008212,TF-IDF,True,0.025256910392967097
206,5,23.754286728709797,TF-IDF,False,0.018609505663971796
207,6,20.25989615203353,TF-IDF,True,0.02634343131017228
208,6,22.054516370154776,TF-IDF,True,0.026349673700010026
209,3,22.237091646392496,TF-IDF,True,0.025717447473882646
210,7,23.243153073358357,TF-IDF,True,0.026146608061560894
211,6,21.870914182610765,TF-IDF,True,0.02634698614721883
212,5,21.859404717634245,TF-IDF,True,0.026249901730637196
213,6,21.983238801926007,TF-IDF,True,0.02634698614721883
214,8,22.165382736254212,TF-IDF,True,0.02606654024198889
215,5,22.790683129207828,TF-IDF,True,0.026245168803910483
216,7,21.701884276330805,TF-IDF,True,0.026140947289227695
217,6,21.01695672068651,TF-IDF,True,0.02634698614721883
218,4,21.111749177392696,TF-IDF,True,0.02611852359195951
219,6,21.525701965087418,BM25,True,0.02286709891474031
220,9,22.56350609610292,TF-IDF,True,0.025994628779484885
221,6,20.615036963735925,TF-IDF,True,0.02634343131017228
222,6,21.92447527219298,TF-IDF,True,0.02634698614721883
223,5,22.137183595498865,TF-IDF,True,0.026245168803910483
224,7,21.814179871860915,TF-IDF,True,0.026140947289227695
225,7,21.093569352302527,TF-IDF,True,0.026140947289227695
226,5,22.707368074123362,TF-IDF,True,0.026245168803910483
227,4,24.11869487024181,TF-IDF,True,0.026131488291776313
228,6,21.361606394653045,none,True,0.026119627408284486
229,8,19.68864925110043,TF-IDF,True,0.026072984883886204
230,7,23.230065244516393,TF-IDF,True,0.026146608061560894
231,6,20.79556480283555,TF-IDF,True,0.02634343131017228
232,5,19.219142603414127,TF-IDF,True,0.026247247315189064
233,6,21.986406440098357,TF-IDF,True,0.02634698614721883
234,6,24.952250388909246,TF-IDF,True,0.026349492015956554
235,5,22.23962415975061,TF-IDF,True,0.026245168803910483
236,7,24.894991688987318,TF-IDF,True,0.026149423593056453
237,8,24.408897564146393,TF-IDF,True,0.02607150627278426
238,6,21.631708461270765,TF-IDF,True,0.02634698614721883
239,4,21.85774104144882,TF-IDF,True,0.02611852359195951
240,7,22.585388502270686,TF-IDF,False,0.01889516441606971
241,6,21.55746691213452,TF-IDF,True,0.02634698614721883
242,6,21.62425376948991,TF-IDF,True,0.02634698614721883
243,5,21.98937087270229,TF-IDF,True,0.026249901730637196
244,6,21.49048853056364,TF-IDF,True,0.02634698614721883
245,8,22.36366639790679,TF-IDF,True,0.02606654024198889
246,5,23.76088702168889,TF-IDF,True,0.0262478540713677
247,6,21.725267446531326,TF-IDF,True,0.02634698614721883
248,44,22.846451722864227,TF-IDF,True,0.025000219392064132
249,7,23.26487283804608,TF-IDF,True,0.026146608061560894
250,4,21.302120998365176,TF-IDF,True,0.02611852359195951
251,5,22.233367698002304,TF-IDF,True,0.026245168803910483
252,6,24.269817640396404,TF-IDF,True,0.026349492015956554
253,7,24.938021722293676,TF-IDF,True,0.026149423593056453
254,8,24.157738079681387,TF-IDF,True,0.02607150627278426
255,5,23.4984234992546,TF-IDF,True,0.0262478540713677
256,6,24.312232814399948,TF-IDF,True,0.026349492015956554
257,7,24.75544844029795,BM25,True,0.022792874694221945
258,3,24.167197953615066,TF-IDF,True,0.025731218896603614
259,4,24.317503176810035,TF-IDF,True,0.026131488291776313
260,8,23.84926885525986,TF-IDF,True,0.02607141714475799
261,6,22.997301060675237,none,True,0.0260763534662113
262,5,19.069657057175693,TF-IDF,True,0.026247247315189064
263,7,19.55277630934963,TF-IDF,True,0.02613474146473405
264,6,24.51722258576987,TF-IDF,False,0.01878435542611422
265,9,24.935110149821533,TF-IDF,True,0.02599338212978456
266,4,18.64417429853026,TF-IDF,True,0.02610465961321126
267,7,23.57877075823224,TF-IDF,True,0.026146608061560894
268,5,22.490386790065646,TF-IDF,True,0.026245168803910483
269,6,22.86575182308699,TF-IDF,True,0.026349673700010026
270,8,23.124051579773692,TF-IDF,True,0.02607141714475799
271,16,24.003434994896754,TF-IDF,True,0.0254899984642551
272,5,19.93789529450782,TF-IDF,True,0.026247247315189064
273,4,22.674555545130325,TF-IDF,True,0.026127026177129337
274,7,19.236806062426403,TF-IDF,True,0.02613474146473405
275,6,23.432511838032433,TF-IDF,True,0.026344897351937218
276,3,22.07199804618439,TF-IDF,True,0.025717447473882646
277,6,19.702077207547273,TF-IDF,True,0.0263499559387598
278,9,19.69011111536216,BM25,True,0.022762996237425746
279,5,18.737902290998722,TF-IDF,True,0.026240026802396663
